user_pseudo_id,hostname,page_location,event_date,user_first_touch_timestamp,event_timestamp,event_name,event_category,event_label,event_value
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637806498221402,1637806592739093,home_link_click,home,home_link_click: Open Docs,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs,20211124,1637806498221402,1637806592739093,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806592739093,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806592739093,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/export,20211124,1637806498221402,1637806605242298,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/debug-log,20211124,1637806498221402,1637806605242298,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/debug-log,20211124,1637806498221402,1637806605242298,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/search,20211124,1637806498221402,1637806605242298,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/search,20211124,1637806498221402,1637806605242298,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/export,20211124,1637806498221402,1637806615509457,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/export,20211124,1637806498221402,1637806615509457,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/about,20211124,1637806498221402,1637806624329078,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/about,20211124,1637806498221402,1637806624329078,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/about,20211124,1637806498221402,1637806626596020,click,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/about,20211124,1637806498221402,1637806658075327,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/api,20211124,1637806498221402,1637806658075327,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/api,20211124,1637806498221402,1637806663963005,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806663963005,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806669279646,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806669279646,scroll,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806685913777,click,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806712912778,footer_link_click,footer,footer_link_click: Open Master Tables,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/api,20211124,1637806498221402,1637806728786995,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/api,20211124,1637806498221402,1637806728786995,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/about,20211124,1637806498221402,1637806728786995,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/about,20211124,1637806498221402,1637806728786995,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/export,20211124,1637806498221402,1637806728786995,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/search,20211124,1637806498221402,1637806728786995,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/debug-log,20211124,1637806498221402,1637806734364720,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/export,20211124,1637806498221402,1637806734364720,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806734364720,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806734364720,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs,20211124,1637806498221402,1637806749777050,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806749777050,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs,20211124,1637806498221402,1637806749777050,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806749777050,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs,20211124,1637806498221402,1637806749777050,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806749777050,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806789814430,user_engagement,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637806498221402,1637806795161482,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637806498221402,1637806811764725,scroll,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637806498221402,1637806819220529,user_engagement,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637806824500546,page_view,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637811254922433,session_start,,,
1215817493.1637806498,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/docs/introduction,20211124,1637806498221402,1637811254922433,user_engagement,,,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1628956262735806,1637759847777339,session_start,,,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1628956262735806,1637759847777339,page_view,,,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1628956262735806,1637760061171413,page_view,,,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1628956262735806,1637760061171413,page_view,,,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1628956262735806,1637760097542069,organs_select_initial,navbar,organs_select_initial: SELECTED ORGANS,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=Liver-v1.0&playground=false,20211124,1628956262735806,1637760097542069,page_view,,,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=Liver-v1.0&playground=false,20211124,1628956262735806,1637760097542069,page_view,,,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=Liver-v1.0&playground=false,20211124,1628956262735806,1637760108730600,graph_node_select,graph,graph_node_select: Selected (clicked) a node,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=Liver-v1.0&playground=false,20211124,1628956262735806,1637760121578694,graph_node_select,graph,graph_node_select: Selected (clicked) a node,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=Liver-v1.0&playground=false,20211124,1628956262735806,1637760162521647,graph_node_deselect,graph,graph_node_deselect: Deselected a node,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=Liver-v1.0&playground=false,20211124,1628956262735806,1637760162521647,graph_node_select,graph,graph_node_select: Selected (clicked) a node,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=Liver-v1.0&playground=false,20211124,1628956262735806,1637760176033770,graph_node_deselect,graph,graph_node_deselect: Deselected a node,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=Liver-v1.0&playground=false,20211124,1628956262735806,1637760193118332,graph_node_select,graph,graph_node_select: Selected (clicked) a node,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=Liver-v1.0&playground=false,20211124,1628956262735806,1637761455530782,graph_node_deselect,graph,graph_node_deselect: Deselected a node,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=Liver-v1.0&playground=false,20211124,1628956262735806,1637761483210633,organs_select_edit,navbar,organs_select_edit: SELECTED ORGANS,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1628956262735806,1637761483210633,page_view,,,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1628956262735806,1637761483210633,page_view,,,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1628956262735806,1637761491389180,graph_label_click,graph,graph_label_click: Clicked a node label,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1628956262735806,1637761491389180,graph_node_select,graph,graph_node_select: Selected (clicked) a node,
279449294.1617894183,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1628956262735806,1637761675127570,graph_node_deselect,graph,graph_node_deselect: Deselected a node,
1076269014.1612482897,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1631176446048382,1637769807355437,session_start,,,
1076269014.1612482897,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1631176446048382,1637769807355437,page_view,,,
1076269014.1612482897,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1631176446048382,1637769817106130,page_view,,,
1076269014.1612482897,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1631176446048382,1637769817106130,page_view,,,
1076269014.1612482897,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1631176446048382,1637769829754102,organs_select_initial,navbar,organs_select_initial: SELECTED ORGANS,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637769829754102,page_view,,,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637769829754102,page_view,,,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637769842900663,vc_change_width,controls,vc_change_width: Width Slider,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637769849114013,vc_change_width,controls,vc_change_width: Width Slider,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637769854383457,vc_change_width,controls,vc_change_width: Width Slider,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637769921829186,vc_change_height,controls,vc_change_height: Height Slider,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637769921829186,vc_change_height,controls,vc_change_height: Height Slider,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637769921829186,vc_change_height,controls,vc_change_height: Height Slider,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637770793244306,nav_control_pane,navbar,nav_control_pane: Toggle Control Pane,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637770793244306,nav_control_pane,navbar,nav_control_pane: Toggle Control Pane,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637770817494951,nav_search_open,navbar,nav_search_open: Open Search,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637770823433632,nav_search_term,navbar,nav_search_term: Search term typed in,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637770823433632,nav_search_term,navbar,nav_search_term: Search term typed in,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637770823433632,nav_search_term,navbar,nav_search_term: Search term typed in,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637770833155282,nav_search_filter_select,navbar,nav_search_filter_select: Select/Deselect Search Filters,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637772367616197,nav_search_close,navbar,nav_search_close: Close Search,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637794676701358,session_start,,,
1076269014.1612482897,hubmapconsortium.github.io,"https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=bone_marrow-v1.0,brain-v1.0,heart-v1.0&playground=false",20211124,1631176446048382,1637794676701358,user_engagement,,,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637791267443707,1637791267443707,first_visit,,,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637791267443707,1637791267443707,session_start,,,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637791267443707,1637791267443707,page_view,,,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1637791267443707,1637791274758939,page_view,,,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1637791267443707,1637791274758939,scroll,,,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1637791267443707,1637791274758939,page_view,,,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1637791267443707,1637791284469581,organs_select_initial,navbar,organs_select_initial: SELECTED ORGANS,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211124,1637791267443707,1637791284469581,page_view,,,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211124,1637791267443707,1637791284469581,page_view,,,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211124,1637791267443707,1637791304474864,graph_node_select,graph,graph_node_select: Selected (clicked) a node,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211124,1637791267443707,1637791313230105,graph_label_click,graph,graph_label_click: Clicked a node label,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211124,1637791267443707,1637791313230105,graph_bottom_sheet_close,graph,graph_bottom_sheet_close: Close Bottom Sheet Information,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211124,1637791267443707,1637791318431128,graph_label_click,graph,graph_label_click: Clicked a node label,
1488882523.1637791267,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211124,1637791267443707,1637791324919700,click,,,
249611267.1637774029,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637774029544399,1637774029544399,first_visit,,,
249611267.1637774029,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637774029544399,1637774029544399,session_start,,,
249611267.1637774029,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637774029544399,1637774029544399,page_view,,,
249611267.1637774029,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637774029544399,1637774037030229,home_link_click,home,home_link_click: Open Github,
249611267.1637774029,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637774029544399,1637776905474994,session_start,,,
249611267.1637774029,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1637774029544399,1637776905474994,user_engagement,,,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1631185379754961,1637760545693673,session_start,,,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211124,1631185379754961,1637760545693673,page_view,,,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1631185379754961,1637760552050725,page_view,,,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1631185379754961,1637760552050725,page_view,,,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211124,1631185379754961,1637760558837503,organs_select_initial,navbar,organs_select_initial: SELECTED ORGANS,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1631185379754961,1637760558837503,page_view,,,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1631185379754961,1637760558837503,page_view,,,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1631185379754961,1637760564645782,scroll,,,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1631185379754961,1637760599199720,nav_export_image,navbar,nav_export_image: Export Image,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1631185379754961,1637773577741642,session_start,,,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1631185379754961,1637773577741642,vc_change_height,controls,vc_change_height: Height Slider,
35687897.1631185380,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=kidney-v1.1-Draft&playground=false,20211124,1631185379754961,1637773588859038,vc_change_height,controls,vc_change_height: Height Slider,
1356513180.1636478427,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211109,1636478427900287,1636478427900287,first_visit,,,
1356513180.1636478427,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211109,1636478427900287,1636478427900287,session_start,,,
1356513180.1636478427,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211109,1636478427900287,1636478427900287,page_view,,,
1356513180.1636478427,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211109,1636478427900287,1636478481618381,scroll,,,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211109,1636481157155109,1636481157155109,first_visit,,,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211109,1636481157155109,1636481157155109,session_start,,,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/,20211109,1636481157155109,1636481157155109,page_view,,,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211109,1636481157155109,1636481173110048,page_view,,,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211109,1636481157155109,1636481173110048,scroll,,,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211109,1636481157155109,1636481173110048,page_view,,,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis,20211109,1636481157155109,1636481181506741,organs_select_initial,navbar,organs_select_initial: SELECTED ORGANS,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211109,1636481157155109,1636481181506741,page_view,,,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211109,1636481157155109,1636481181506741,page_view,,,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211109,1636481157155109,1636481196987632,graph_label_click,graph,graph_label_click: Clicked a node label,
733512296.1636481157,hubmapconsortium.github.io,https://hubmapconsortium.github.io/ccf-asct-reporter/vis?selectedOrgans=brain-v1.0&playground=false,20211109,1636481157155109,1636481196987632,graph_label_click,graph,graph_label_click: Clicked a node label,
